BMD,MECHANICS_STIFFNESS,CORT_DTO__C_TH,CORT_DTO__C_TH_SD,CORT_MOM__J,CT_TH_RAD,CT_TH_RAD_STD,CANAL_VOLUME,CANAL_COUNT,CANAL_DENSITY,CANAL_FRACTION,CANAL_PRIMARY,CANAL_THETA_Z,LACUNA_COUNT,LACUNA_VOLUME,LACUNA_DENSITY,LACUNA_FRACTION,LACUNA_ANISOTROPY,LACUNA_OBLATENESS,LACUNA_PRIMARY,LACUNA_PRIMARY_Z,LACUNA_SECONDARY,DISTRIBUTION_AISO,DISTRIBUTION_OBLATENESS,CANAL_VOLUME_CV,CANAL_THETA,CANAL_THETA_CV,CANAL_PCA1,CANAL_PCA1_CV,CANAL_PCA2,CANAL_PCA2_CV,CANAL_PCA3,CANAL_PCA3_CV,FEMALE,ID
0.0343,81.441520875,0.175952,0.01823,0.139417,77.6124998273,13.0561408421,12512.187131,59.0,89.823278856,0.00112388567376,0.833720298077,50.8792412209,27041.0,244.704933036,34132.8797517,0.00835248405396,0.681996427693,-0.300098408996,0.849815880305,0.999375253503,0.500820891065,0.163252636525,0.606234235571,3.27788083448,56.4259425644,0.394335117497,237.615005392,0.983532812917,71.6748856194,1.38736087905,26.7009507221,0.535459824193,1,1764
0.0364,82.786447458,0.174068,0.016807,0.173154,78.4094624289,11.1379729428,18582.7665975,173.0,224.851882632,0.00417837005395,0.717378911691,45.4441388184,29584.0,274.605073195,34322.0492347,0.0094250088423,0.697710581068,-0.391756349983,0.874249012987,0.998720047394,0.598850423843,0.203272486859,0.709075748165,1.64636368137,51.0145248527,0.478468332114,259.75887096,1.17038931832,68.8967315085,1.06221128234,32.1894551516,0.783042331887,1,1765
0.0334,49.546726515,0.177363,0.019666,0.100411,76.8713393994,17.2653383339,13368.3158191,105.0,163.074978321,0.00218003781239,0.853152134557,53.9195798743,26809.0,271.41871518,39552.07479,0.0107351733222,0.701668622858,-0.348760619897,0.884648392434,0.999530066924,0.598378388566,0.237073532962,0.688185057513,3.8918363826,58.8212532465,0.341681543153,245.005415469,1.30183294359,62.0108732699,1.23344753063,26.7393494079,0.701133242045,1,1766
0.0367,71.114644458,0.167224,0.017906,0.166448,80.7196585244,15.7640437164,18721.831936,153.0,208.394828995,0.00390153296478,0.785648272652,46.542699005,29194.0,281.116492431,34284.1558157,0.00963784162886,0.702869783667,-0.370782608565,0.884469346774,0.997125074373,0.611252865562,0.218601589051,0.625223824289,2.67963192866,52.0439872124,0.468598391687,213.952578325,1.13560604421,61.3093611447,0.860266334369,27.2727057114,0.550185099014,1,1767
0.037,69.127262919,0.186263,0.021584,0.161645,80.169591678,13.5654850083,37779.6830543,200.0,242.778624537,0.00917209948736,0.821262640737,53.4342680295,31592.0,283.741115686,38461.0973925,0.0109129946847,0.694003552073,-0.388601825511,0.888339054511,0.997754359278,0.595376245301,0.238580638732,0.550551237568,2.06955687498,57.3652491051,0.317140148928,277.512200365,0.947458115182,79.2404788572,1.21803088256,38.6304553036,0.934438547901,0,1769
0.0348,60.159601359,0.185411,0.024561,0.130093,83.8301533824,19.9901816723,31077.0665738,177.0,230.714345397,0.00716992507144,0.831875273696,50.1244869448,27473.0,289.611428838,33603.1128766,0.00973184553359,0.702867238738,-0.297530127665,0.871602705836,0.99816052844,0.574399854528,0.221093342196,0.532879081296,1.87658443685,55.1681709111,0.395203726996,225.908297161,1.16456559668,61.7899566775,0.837071743143,29.7239546654,0.533109673332,1,1770
0.0338,69.564647295,0.181914,0.020861,0.15985,82.5383892547,18.0342774256,13830.1107378,131.0,200.387001207,0.00277137441711,0.682361668189,43.6949807653,29461.0,268.297969836,35915.448645,0.0096360419572,0.693587879075,-0.349655727842,0.888066529847,0.996944460402,0.616742341926,0.2085258547,0.572206998118,1.32703692952,48.8728367153,0.495996143882,187.512295653,1.31822738543,53.19705156,0.828870023288,24.6445262579,0.414575369824,1,1771
0.0358,68.84688096,0.172521,0.019018,0.137606,69.5595277192,9.69272527881,18485.8798154,130.0,179.853310836,0.00332474668852,0.831907735584,50.9053720231,31596.0,275.707655325,42209.1468158,0.0116373849019,0.692923446548,-0.360918974143,0.889929803164,0.998708449579,0.630554038905,0.260650776562,0.55695423515,1.32622599526,55.8644496313,0.381910551876,273.362371879,1.02072912357,71.3512260231,0.885094829133,32.2432347447,0.766525137507,1,1772
0.0343,54.896884614,0.190307,0.026016,0.111285,80.908208817,11.6061004441,25035.6363513,97.0,123.225030729,0.00308501705871,0.816696038718,51.9354424041,21098.0,278.117345063,27564.2169081,0.0076660868252,0.717584052405,-0.367214147099,0.911071260592,0.9994837385,0.691615157735,0.183835536284,0.680963843773,2.55330987014,56.1702728561,0.340482705759,303.405476336,1.45053745028,74.7238041747,1.16085129081,30.3755983578,0.575030669524,1,1774
0.0349,54.721591353,0.180334,0.023353,0.137768,83.2903133718,16.587176089,16913.3364222,107.0,139.139014038,0.00235330495388,0.855943367663,53.3181739138,27920.0,263.289380437,33930.2678642,0.00893347920404,0.689359457779,-0.308970986457,0.861753911425,0.99958865245,0.507971964065,0.181589007267,0.637035821019,2.37491925299,58.2858166116,0.349624700683,271.991174026,1.0892656832,68.5773840325,0.980357522557,28.713390005,0.754630010164,1,1775
0.038,81.250775892,0.204021,0.021598,0.180352,85.3461989701,16.3542338957,31921.1753882,204.0,234.135745296,0.00747388819026,0.786325194206,48.6954703793,39047.0,307.572548469,41823.912667,0.0128638874059,0.694613901702,-0.324863274919,0.880087829877,0.99905508084,0.61346546254,0.607915482878,0.74881547658,1.61740407031,54.3099449526,0.432324788117,189.03722242,1.30980527412,63.702228019,0.775710032874,29.4200335584,0.537970385238,0,1776
0.0368,70.283748249,0.205643,0.017178,0.149728,95.7000570297,27.6972219091,84781.5187589,141.0,166.18299446,0.0140892466622,0.78317343897,49.6826257803,37070.0,277.355462673,41360.4803998,0.0114715551777,0.659461815745,-0.346299375297,0.863420099794,0.997237275239,0.551777113531,0.469815199793,0.629131065897,2.44411003648,55.3676920539,0.428148898691,245.239620597,1.34662936642,64.0601386824,0.757348690637,31.3211934587,0.848316712478,0,1777
0.0372,80.22236508,0.212974,0.024456,0.164972,90.8505055948,21.0630420957,42634.2136647,257.0,275.644533459,0.011751887935,0.774657097705,49.3022842792,41866.0,339.474065536,45853.6449276,0.0155661232632,0.704107342183,-0.328823621807,0.879795887535,0.999948197702,0.581591641017,0.668912324831,0.757061638731,2.67465458022,54.4337820837,0.413811714354,166.214093606,1.20124767038,59.8092319432,0.91743229878,29.7742303625,0.511541977828,0,1778
0.0353,66.775723443,0.183542,0.021047,0.145545,83.6799052183,14.2665129791,30410.6806426,271.0,308.095688547,0.00936939959176,0.787139298512,50.9081910474,36225.0,298.262477359,41862.9797165,0.0124861560399,0.675666503465,-0.383445442781,0.852207542158,0.998689434077,0.523892870997,0.436848760786,0.482170984255,2.07318361438,56.9988127288,0.413881952249,220.440490975,1.139245569,67.6702000614,0.947852488964,32.1299322656,0.866798291189,1,1780
0.0382,66.737713185,0.187954,0.015784,0.150181,82.3141882504,17.6887147259,16772.2256242,186.0,230.819680106,0.00387135975324,0.733105540164,46.7407913822,33915.0,266.805526487,40219.8450609,0.0107308769367,0.674697716493,-0.353612223534,0.851137962725,0.999619380307,0.537602869961,0.274030625264,0.453011944998,1.34567644784,52.3098011884,0.466645807008,210.988797396,1.01510581868,55.9998235755,0.811881879837,25.8704071594,0.378740221044,1,1782
0.0342,62.73632079,0.180691,0.022373,0.127458,74.5036700514,9.71041145941,23779.2877631,228.0,293.35283992,0.0069757215966,0.805418065826,51.243984105,31775.0,288.297400879,42985.5263613,0.0123926155254,0.688393816769,-0.433395921165,0.890144341278,0.999606984128,0.641905821412,0.276221109626,0.459920387682,1.64590828526,56.5335475618,0.389073734356,228.453904154,0.964946339616,68.2588009514,1.09172670077,29.9960995754,0.522791890434,1,1783
0.0374,74.220694119,0.188461,0.019933,0.159044,86.3513270926,19.5716525404,41694.7609923,242.0,273.146187812,0.0113887650168,0.823702130664,53.0665692616,33598.0,281.133421882,37118.5984533,0.0104352785986,0.685377934934,-0.35489983074,0.858021983046,0.99984297187,0.564422601542,0.324832839229,0.396541449279,1.55603236448,58.3970801921,0.365513423343,221.434042859,1.07051756667,66.7784105452,0.961206072744,31.4010589469,0.643711042951,0,1784
0.037,79.682318001,0.180735,0.018262,0.195777,82.1056072874,14.0745647973,32508.5199643,166.0,181.451303472,0.00589871332147,0.81012544629,51.8226479718,34508.0,287.839605074,38037.7489578,0.0109487706379,0.674969587767,-0.309071664215,0.855900587701,0.99878221292,0.513480840412,0.367441048475,0.326401400056,2.28097795766,56.9722684226,0.38427078065,209.616949413,1.06031592371,58.6190198808,0.758704998073,28.2317368586,0.654922897312,0,1785
0.0346,68.388764301,0.198664,0.019698,0.146772,83.2255874704,18.2375498939,27671.2286858,195.0,234.602815463,0.00649174815701,0.797657618293,50.0560823373,32867.0,277.838880887,38826.628974,0.0107875471427,0.695017711129,-0.356634395715,0.873612987867,0.999352166082,0.580795627674,0.270570106063,0.409981905374,1.53530372367,55.1039772709,0.398764517074,231.358184231,1.21457074655,67.1077421476,0.824255181853,31.6818146087,0.619947632621,0,1786
0.0357,63.676237482,0.201588,0.027826,0.142482,88.9464740037,16.3208975655,24732.1036934,230.0,255.006524192,0.00630684779879,0.860148478754,52.8987165978,35694.0,314.461853767,38413.8488447,0.012079690118,0.702122838093,-0.331576661065,0.906518619164,0.999698823832,0.645155140049,0.407870664128,0.711255033611,1.76815088867,56.4724803288,0.31189424336,222.787294996,0.950166928621,62.6272134468,0.767312779277,31.0522783575,0.570385057486,0,1787
0.0348,49.093410366,0.186444,0.020395,0.107176,83.945576195,21.9421663273,15739.0733193,92.0,141.841008574,0.00223244603364,0.823778696326,47.6425451127,30626.0,259.821334806,38172.1674831,0.00991794350789,0.669534891968,-0.359366809217,0.878600427854,0.998376552791,0.581356359415,0.204820982226,0.387128522506,3.41806763097,52.188997465,0.416668719649,248.020543519,1.46912126715,73.4749105086,1.66542736925,31.613581208,1.07323613152,0,1788
0.0379,62.834928156,0.181218,0.01703,0.144008,86.5438977327,20.1510067271,16869.2615585,113.0,138.425246014,0.00233513168131,0.807642396444,51.0373884131,36575.0,308.179451483,41705.2734201,0.0128527082866,0.696312493861,-0.319586855481,0.883221786443,0.999166514631,0.622616446075,0.462563866098,0.684401732495,1.40793139176,56.2033764104,0.389329540963,203.801057072,1.12671223623,61.5548341222,1.01783632028,26.6885941987,0.478785387419,0,1789
0.0352,48.115249182,0.187138,0.020636,0.115185,81.241733305,17.8951276553,24210.9991124,215.0,269.940553754,0.00653553050734,0.752008408524,47.4794820787,31007.0,278.782744563,40424.2374773,0.0112695798708,0.683990650638,-0.393234752447,0.878260457315,0.995066606381,0.59246340276,0.230996763609,0.575995862582,1.18423652052,51.8369625504,0.407617850458,256.724402584,0.915469499786,65.0201220717,0.733087749035,30.2038451511,0.402820498571,1,1790
0.0363,58.153877496,0.184604,0.016933,0.137527,86.3315582703,14.8522735767,28696.1021487,136.0,158.732838295,0.00455501374208,0.845319932477,53.5664843168,32888.0,267.41624093,38506.3941628,0.0102972351788,0.691316973333,-0.320126379892,0.877723350051,0.999957156423,0.611697048026,0.251414834731,0.436191455633,1.76079800191,58.5970462031,0.344960693374,287.174351456,0.965055088832,73.1941195707,0.931344823689,35.7616772618,0.809249597873,1,1792
0.0345,54.065272833,0.166716,0.024539,0.086736,77.0801130342,20.2157280198,15516.5981728,143.0,232.397685032,0.00360602149493,0.746859072487,47.3377744442,24829.0,296.021417092,37929.2909667,0.0112278824613,0.705505077917,-0.339347164603,0.885044386346,0.999907370217,0.616711225825,0.265359013998,0.440675778116,3.1978123902,51.5333180368,0.406977482132,187.606652151,1.35289607961,64.6159580411,1.28955830848,30.1676674971,1.1435540638,1,1793
0.0355,65.869936704,0.177456,0.020111,0.153857,80.8846749381,10.803387714,26058.0323069,245.0,293.08378857,0.00763718683117,0.853677255844,51.6893371427,38299.0,327.110025242,47851.4872951,0.015652701217,0.700015239815,-0.390820590891,0.923946540327,0.998827675788,0.708661032092,0.619306773274,0.603987017819,1.59391933719,56.22931159,0.361206150083,230.40212734,1.07861834554,66.3889789074,1.08285440304,29.9717607145,0.478586781587,1,1794
0.0355,77.01370677,0.176694,0.025066,0.169222,77.5828343718,13.89223228,24473.9599111,147.0,176.94492438,0.00433054298575,0.775620525887,50.0379395161,29640.0,276.962839368,35165.1019949,0.00973942649518,0.689587812184,-0.377744839176,0.87431185299,0.998504535293,0.607073260952,0.224883293514,0.480188704161,1.38363346326,54.3781731595,0.381628325563,251.041081557,1.05663783604,63.318764115,1.17353619035,27.2092633601,0.516190389487,1,1795
0.0376,64.331500662,0.187841,0.031322,0.142524,80.5175455645,15.3202812034,24119.0568078,225.0,266.347640565,0.00642405387339,0.780108140612,48.9730879594,29278.0,276.698078065,36294.2008351,0.010042535616,0.695107653023,-0.412876800009,0.893579263638,0.999735027952,0.674138426606,0.229975549873,0.687242659643,1.33568602425,53.5643043066,0.397514119176,251.633985749,1.09295112782,68.3874586792,0.831724188872,31.1465761819,0.647721116757,1,1796
0.0352,64.088356761,0.169771,0.012734,0.157447,81.0842744303,19.9124725987,11092.5772074,146.0,196.338205177,0.00217789669969,0.772827999628,47.6321170077,30171.0,255.235980082,38227.5937144,0.00975705734788,0.684036188778,-0.381175602733,0.845705378762,0.998759449481,0.551134912826,0.183684837049,0.583480317032,1.35532868332,52.8225678224,0.43764755029,246.162372637,1.02137050809,72.8914891964,1.10694360248,30.8066768334,0.981048544746,1,1798
0.0341,60.746336937,0.176733,0.01764,0.124006,73.653170398,7.90592997597,15834.2639338,58.0,98.9891086705,0.00156741967326,0.837133155107,55.0852132522,21063.0,259.523134309,31674.3663099,0.00822023082202,0.709101762904,-0.307676238516,0.903073940137,0.988689526688,0.669146613341,0.205896421926,0.624623441347,2.70664825147,62.1108060593,0.372190377772,252.154789337,1.23884467256,66.5069325496,1.07207632022,27.7442069871,0.641975593296,1,1799
0.0346,65.0518011,0.191236,0.024978,0.130526,87.3987809463,18.1672366273,14454.9810545,98.0,130.32543621,0.00188385171134,0.84519168496,52.5522531683,28356.0,269.331141977,33959.6414956,0.00914638902513,0.710760291168,-0.370556897748,0.911351570906,0.999028312118,0.677404011682,0.225112340617,0.575307211946,1.9790587982,59.0512983791,0.394039374331,261.86190846,1.23638545092,66.1270175726,0.961198468141,29.5989554622,0.658506558299,1,1800
0.0369,83.528678376,0.192454,0.022583,0.194713,79.3714011684,11.3580356891,27671.066547,124.0,154.853524393,0.00428496217851,0.847754130777,54.5693100398,37075.0,291.476247618,40606.1146096,0.0118357179167,0.701136021635,-0.315314961625,0.894352827916,0.999393549134,0.608131681703,0.490910015718,0.725938129516,1.80904598096,60.7526167913,0.363435088449,302.808634513,1.17211248321,71.0157162682,0.97613715224,31.214378368,0.492652359745,0,1801
0.0361,61.912371807,0.188313,0.014411,0.147532,84.0334962848,12.552882066,10523.6309487,127.0,156.077087143,0.00164249766464,0.762666890942,49.3001793196,36581.0,280.739732731,40861.5467425,0.0114714597114,0.691672870332,-0.306796664751,0.855326048653,0.995377738123,0.507181300107,0.515431400271,0.717441175915,1.55790156602,54.4676706847,0.406779185074,255.689682397,1.09816721922,69.2257853599,1.13386170631,30.8809557131,0.799457094621,0,1803
0.0339,45.477542682,0.179575,0.022079,0.100054,82.7886761745,21.0454904145,19134.3012993,153.0,203.187675056,0.00388785419482,0.868644036309,53.4288411049,31958.0,314.191752116,41169.8786246,0.0129352362994,0.697895620463,-0.355874644964,0.892759153709,0.999470249124,0.642975694898,0.269312189118,0.680351305748,1.82712430457,58.1845116693,0.349832303821,220.217511055,1.24472203325,59.0083962046,0.826429451854,27.2778617964,0.513237161882,0,1804
0.0361,61.630451883,0.17082,0.015959,0.162227,76.7334621489,10.7517693542,13412.7485525,204.0,244.289080414,0.00327658800971,0.802293769314,50.0522932866,35401.0,290.878875132,40587.4667788,0.0118060366811,0.6912939836,-0.376575716049,0.869814491065,0.99816535721,0.556629838992,0.401085831608,0.591242522068,2.10690431728,55.6482810333,0.406617971798,268.57542886,0.922502724533,66.1041423224,1.00618521176,28.7283039308,0.928201555485,1,1806
0.0341,51.5021364,0.182397,0.019299,0.109183,81.9511329392,18.4989989198,10127.6517583,162.0,221.61983861,0.00224448854818,0.805312630004,46.5853592453,22805.0,273.850976461,32094.7443756,0.00878917708652,0.69716927186,-0.417258848961,0.870027077122,0.992591608126,0.579951538372,0.176037220986,0.68583399534,1.54977176981,51.6633112868,0.44261358733,238.584895678,0.963642103548,56.9199174442,0.928070051834,26.8682736533,0.539994971356,1,1807
0.0356,63.745937541,0.188789,0.02245,0.141155,81.4410444852,11.4872689307,25128.8760831,214.0,267.946643507,0.00673319800156,0.819262477204,50.4271597337,32767.0,286.279044832,39829.6882662,0.0114024051128,0.679506974714,-0.4105663291,0.886686517129,0.998331024773,0.625454061019,0.30041384113,0.523710323997,2.13821347863,55.7548073728,0.396298546589,272.262658355,1.16965892461,77.7739800559,0.958897594799,39.4419134059,1.01968028095,1,1808
0.0363,52.554280779,0.165715,0.02103,0.126406,77.1259913013,15.6693300327,25664.5653884,179.0,230.340121554,0.00591157911118,0.859384889335,54.4129523564,33905.0,283.32808745,44999.1388758,0.0127495199546,0.682526047751,-0.385692824388,0.850949838814,0.999014304021,0.545670888263,0.363723941281,0.628210845301,2.46922741901,59.352085093,0.3393077022,259.202155431,1.23593170719,75.0875156084,0.962434350348,34.9124673248,0.896120346735,0,1809
0.0372,76.683080331,0.189866,0.017882,0.173367,80.3398641525,11.4940244458,29000.4861306,232.0,258.012217413,0.00748247973262,0.879601184526,52.5751886056,34842.0,298.994395625,40195.9168303,0.0120183538593,0.684448821296,-0.393210262547,0.857272641269,0.997554833607,0.584768474385,0.357850656709,0.713320803629,1.68773884432,57.4869825142,0.355541609297,284.081930187,0.959609274212,80.3956964486,0.956583628513,35.866441447,0.701968993521,0,1810
0.0349,62.642244951,0.178845,0.028234,0.127704,73.5202697089,11.7143017253,20049.8264681,208.0,264.552670603,0.00530423513725,0.78518375726,49.4550390768,27058.0,289.769291528,36233.455242,0.0104993426551,0.696379621389,-0.391123420066,0.883955100772,0.995925122736,0.651095255204,0.230261230125,0.619867383211,1.39740070935,53.9914525837,0.386947303867,205.722135421,1.4183239118,62.2407993758,0.871236859817,30.5174281071,0.537467860861,1,1812
0.0348,74.922483636,0.202671,0.019531,0.142993,84.0959361717,15.0126439975,35294.243108,205.0,244.937754163,0.00864489264176,0.752997887069,47.3858480968,35170.0,289.349468675,41486.4442703,0.0120040806068,0.691209842342,-0.318700666735,0.89941239058,0.998824167509,0.681589939577,0.418243795944,0.647078668416,1.25003218607,51.5354563798,0.40057077076,309.186783127,0.704876544737,79.2738004488,0.767201006051,32.8257414401,0.682110550179,1,1813
0.0346,59.529115503,0.17307,0.018475,0.144957,74.9959500021,12.297226656,14924.8417659,105.0,137.331390638,0.00204964927476,0.786212198764,43.1363353427,24078.0,258.272186489,31092.3502726,0.008030289288,0.692854782399,-0.35630825791,0.862322680604,0.999015082736,0.569283577576,0.183078766264,0.512672987024,3.17832062574,48.4885747595,0.508520010898,257.887581659,1.1428838121,71.2286118944,0.961691082387,30.8671712931,0.91093496074,1,1815
0.0359,73.936628766,0.16763,0.01774,0.145935,75.4605520394,15.3687209828,9912.07635131,143.0,198.280337911,0.00196536984834,0.778042035084,51.0725152302,38838.0,287.470555184,50061.3101241,0.0143911526146,0.668025245398,-0.348250036254,0.865846208499,0.999390990361,0.570848293936,0.614245177393,0.748571005069,1.78366244896,56.1936480839,0.383833431057,237.315004789,1.36514415374,69.2158328181,1.21884148027,29.6039701064,0.690356675498,0,1816
0.0359,78.762589191,0.174807,0.016775,0.186947,73.7996801722,9.68748616318,10433.4309929,137.0,193.617484506,0.00202009466362,0.808883782891,48.0923412718,38414.0,289.053493594,46073.2202178,0.0133176252651,0.697531755999,-0.318585913768,0.875752245751,0.998784250793,0.555814213544,0.58200007744,0.754682401557,3.13559100469,53.8201352269,0.444157612081,255.027284844,1.56820424626,81.8961157144,1.22330502879,28.4670577898,0.745761291547,0,1817
0.0345,51.530700078,0.197321,0.024975,0.099707,89.0705825081,24.2270240514,29174.1308852,185.0,221.900526524,0.00647375500429,0.808858585089,47.2705735752,27724.0,274.878504338,35277.5024463,0.00969702710923,0.704295914952,-0.385630014499,0.894364516615,0.987442693981,0.673624389118,0.223827617704,0.623719499731,1.35035669882,51.3079009036,0.400712758656,298.033553648,0.961007587736,77.5522412406,0.840440213038,34.3834881213,0.753650626922,0,1818
0.0349,40.796292537,0.192677,0.017684,0.082707,83.8703919381,22.0876390362,28500.6860251,228.0,315.704915765,0.0089978066808,0.783387043436,50.8727160374,23874.0,285.191678001,35449.1076847,0.0101097905042,0.690773160117,-0.423805283367,0.887069816207,0.996016365332,0.669977785839,0.224268269105,0.561030210721,1.77941254541,55.8244804791,0.37925976371,307.749370476,1.13593705704,75.6985899932,0.924496421252,33.5147014964,0.694780654084,1,1819
0.0357,52.291302921,0.191758,0.01992,0.131485,78.8636857681,12.5946968064,21272.0122492,228.0,273.129155014,0.00581000673107,0.822183929933,48.4233608894,32287.0,287.587579695,39467.5850417,0.0113503872586,0.691113786708,-0.398838581972,0.885378823675,0.997139545259,0.623186687956,0.248491719115,0.445433470639,1.71378906029,54.1042564753,0.436527768745,265.70849447,1.1286195125,75.1178040876,1.07441422264,35.0790127592,0.763471816797,1,1820
0.0335,45.446254425,0.175127,0.012259,0.100286,78.3001007165,17.6204040634,16763.5595055,126.0,190.862974562,0.00319954283147,0.846504797313,53.5083906567,27292.0,271.227224475,37222.7095594,0.0100958122012,0.692324433508,-0.363723190323,0.894086496048,0.998563668477,0.65130483184,0.224492836259,0.580299644878,2.36825602169,58.2563179112,0.3437448541,219.474802002,0.885773264171,61.8062146551,1.08276614498,34.0215977583,1.33141339329,1,1821
0.0371,72.674794764,0.206465,0.024131,0.167228,85.147374131,9.50921930227,21241.7533123,234.0,268.829800341,0.00571041630184,0.825377027077,49.9682640436,31589.0,278.559201323,36104.0683906,0.0100571204554,0.691010282038,-0.386940255262,0.887114361001,0.998132386579,0.608173517154,0.20393344946,0.67996182568,1.7449879679,54.5651418847,0.391045690609,249.000584375,1.15751041542,70.5919884132,0.807944111229,34.2526272455,0.74231063191,1,1822
0.0333,46.468440018,0.18343,0.022861,0.110982,78.7041593571,13.7184100127,24319.6100139,149.0,204.702540797,0.00497828596104,0.812967786601,54.1323448532,26393.0,263.669811938,34884.5400998,0.00919800012766,0.693408451113,-0.389648044058,0.900155168307,0.999256871357,0.66558203056,0.2123465521,0.641896564244,1.45008740311,58.9777830652,0.338324932182,286.19468841,1.04961066156,71.1098655222,1.03665832104,31.7431121011,0.562751492373,1,1823
0.0326,55.678686921,0.170228,0.01927,0.126882,66.5240330839,6.49938397378,22738.2305225,110.0,174.921009777,0.00397739424353,0.888020879952,54.0705191076,18959.0,273.256241891,30944.0061016,0.00845564281638,0.710231137172,-0.415384400642,0.890456538585,0.993986809234,0.680982609037,0.23851128107,0.595613409528,2.03384665358,58.1162698791,0.315196228259,296.264099538,0.932808740406,64.3629447212,0.858892851864,30.572326357,0.480143193563,0,1824
0.0343,62.637586011,0.195521,0.026169,0.138725,74.3366847089,11.0362153984,16593.4877598,197.0,281.175089473,0.00466567540554,0.827883293846,50.7984288615,28535.0,316.573922818,39760.8766698,0.0125872567021,0.703091033976,-0.352999592631,0.886083876463,0.99783575262,0.632205703571,0.258179131394,0.495495685687,2.9156600346,55.9024300796,0.390193920247,212.06602053,1.28594440495,64.8381230783,0.878116604922,30.308540602,0.652029895377,0,1825
0.0346,72.949546098,0.167894,0.016179,0.146506,77.8997164747,17.0013404861,22370.4633822,221.0,280.651334346,0.00627830039816,0.754147076717,47.4615778109,35583.0,339.027755953,43640.4830783,0.0147953350467,0.710465296497,-0.361859044832,0.890388603049,0.996322061499,0.654429542308,0.455882736739,0.576854251371,2.19051664873,51.9265546208,0.414695413066,189.831064484,1.18222867762,67.6233972649,1.0915096053,32.0284521492,0.768940651712,0,1826
0.0373,71.475807546,0.183501,0.017746,0.174175,76.7255789278,12.8702155277,20549.1508662,161.0,199.562211584,0.00410083399303,0.861077955822,58.6019173524,39937.0,271.306105372,48203.4701046,0.0130778957395,0.645221920401,-0.408249896918,0.84073567351,0.996115783159,0.522978457582,0.563064090873,0.779143011152,2.52537097803,63.3396808093,0.286286655383,223.403248971,0.977215411647,63.1733167735,0.907963219553,31.7304557353,0.862191156019,0,1827
0.0336,57.371865408,0.172247,0.017252,0.140829,83.1143403303,18.4868947528,18783.5022977,156.0,191.028578494,0.00358818574308,0.838976594323,53.5520645631,27798.0,272.183742253,34133.4567175,0.00929057198542,0.693047508027,-0.389961267127,0.876217834501,0.999535468179,0.589710717228,0.213430255227,0.447565150821,2.61651546378,59.2765584323,0.365432982114,265.651971883,1.05126311506,67.2356098473,0.983358666122,32.2153950565,1.09794773268,1,1828
0.0371,64.666569825,0.189644,0.01893,0.157539,82.0770748967,17.4771035522,14023.0150223,136.0,169.209705031,0.00237283023558,0.708995290787,43.1393763016,33083.0,267.147030161,39481.4924936,0.010547363466,0.694704890014,-0.290400808577,0.861164627492,0.998578470126,0.521227320829,0.276875766202,0.563819137328,1.24884595762,48.6641652154,0.522889190327,226.569733987,1.10379044173,54.4122818579,0.969347025137,26.5291040566,0.51053728682,1,1829
0.0341,45.52276014,0.197394,0.015566,0.102216,97.9756858524,25.1934714689,29018.4654546,162.0,209.308659497,0.00607381610495,0.807791750963,51.8577455109,33137.0,329.416669222,42663.2023563,0.0140539700185,0.709461701119,-0.320288546644,0.914086930908,0.997900904451,0.714701986493,0.340394126621,0.389994502981,1.2628884034,57.1434630543,0.380744113129,263.906848935,0.791775362889,60.2536456549,0.669946507515,28.4829795374,0.479925970351,1,1830
0.0363,67.196399985,0.171768,0.01943,0.157112,71.8666758837,7.80649511169,21294.3351301,146.0,186.76267375,0.00397698696462,0.798316819497,51.535084359,34602.0,297.275613524,43728.235457,0.0129993380238,0.694664937304,-0.411074664392,0.898450778245,0.991112810398,0.664152726824,0.395821161541,0.744750920391,1.8125454973,58.5887825768,0.416874296675,297.583461973,1.3794328555,76.5549906735,1.09270012347,33.3603336489,0.595217380741,0,1831
0.0354,64.375063038,0.188826,0.015671,0.184867,75.7919134894,11.5664820776,16708.9748109,202.0,251.582224634,0.00420368105428,0.833907362979,52.9840351273,32291.0,331.61856671,38274.2415593,0.0126924491278,0.70775982225,-0.306822554581,0.891075929976,0.998487957755,0.645002811959,0.301851746654,0.418601477242,1.84347989539,57.6527368314,0.344403165917,246.80174561,1.16813668076,65.5763800826,0.91683714483,30.9653806599,0.918628239598,0,1832
0.0366,69.713370441,0.183272,0.019596,0.183748,75.126205357,6.91009932022,24545.0883217,285.0,315.338068757,0.00774000074883,0.816486423294,48.6480401846,36486.0,332.256844544,42814.425568,0.0142253859402,0.696718502547,-0.352473724427,0.878806342088,0.998453659711,0.624302812792,0.543485434797,0.674724197969,2.11704040229,54.1931427442,0.432450023634,221.954647323,1.18413912996,71.4625621338,0.901568022966,33.0019694781,0.715427521871,0,1833
0.0387,100.045220418,0.203194,0.040038,0.271189,78.7989663365,7.12596176784,24615.5047205,303.0,333.699345339,0.00821417781043,0.832579825003,49.1362040473,39381.0,312.274549854,43585.6448732,0.0136106876329,0.6951152281,-0.377108459506,0.923984314917,0.999151941679,0.7012427002,0.602971653186,0.75970819731,2.2119907658,54.0496502223,0.407796797039,248.870718345,1.2524557154,67.4912027462,1.29253800326,33.5289275412,0.940154351347,0,1834
